Id,StepTotal,Calories,1=asleep,2=restless,3=awake,0=sedentary,1=light,2=moderate,3=veryactive,Lowsteps,Medsteps,Highsteps
1503960366,338.0,81.0,339.0,24.0,1.0,0.0,0.0,0.0,0.0,33,0,0
1503960366,144.0,69.0,438.0,30.0,8.0,46.0,14.0,0.0,0.0,33,0,0
1503960366,0.0,48.0,536.0,57.0,2.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,641.0,35.0,19.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,36.0,53.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,126.0,59.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,33,0,0
1503960366,275.0,69.0,0.0,0.0,0.0,48.0,12.0,0.0,0.0,32,1,0
1503960366,1679.0,136.0,0.0,0.0,0.0,33.0,27.0,0.0,0.0,33,0,0
1503960366,295.0,77.0,0.0,0.0,0.0,45.0,15.0,0.0,0.0,33,0,0
1503960366,524.0,84.0,0.0,0.0,0.0,44.0,16.0,0.0,0.0,33,0,0
1503960366,486.0,82.0,0.0,0.0,0.0,45.0,15.0,0.0,0.0,32,1,0
1503960366,302.0,72.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,33,0,0
1503960366,1577.0,128.0,0.0,0.0,0.0,38.0,7.0,6.0,9.0,33,0,0
1503960366,493.0,79.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,33,0,0
1503960366,299.0,71.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,33,0,0
1503960366,695.0,87.0,0.0,0.0,0.0,47.0,6.0,4.0,3.0,33,0,0
1503960366,1343.0,118.0,0.0,0.0,0.0,37.0,22.0,0.0,1.0,33,0,0
1503960366,258.0,73.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,32,1,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,437.0,74.0,0.0,0.0,0.0,49.0,11.0,0.0,0.0,33,0,0
1503960366,1766.0,135.0,0.0,0.0,0.0,29.0,14.0,9.0,8.0,33,0,0
1503960366,81.0,56.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,33,0,0
1503960366,58.0,54.0,0.0,0.0,0.0,57.0,3.0,0.0,1.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,902.0,93.0,0.0,0.0,0.0,46.0,14.0,0.0,0.0,33,0,0
1503960366,1106.0,109.0,0.0,0.0,0.0,37.0,23.0,0.0,0.0,33,0,0
1503960366,50.0,64.0,0.0,0.0,0.0,53.0,7.0,0.0,0.0,33,0,0
1503960366,501.0,85.0,0.0,0.0,0.0,42.0,18.0,0.0,0.0,33,0,0
1503960366,1779.0,137.0,0.0,0.0,0.0,36.0,7.0,4.0,13.0,33,0,0
1503960366,1228.0,113.0,0.0,0.0,0.0,38.0,22.0,0.0,0.0,33,0,0
1503960366,139.0,66.0,0.0,0.0,0.0,53.0,7.0,0.0,0.0,33,0,0
1503960366,408.0,88.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,32,1,0
1503960366,37.0,61.0,0.0,0.0,0.0,55.0,5.0,0.0,0.0,32,1,0
1503960366,322.0,72.0,0.0,0.0,0.0,48.0,12.0,0.0,0.0,33,0,0
1503960366,11.0,55.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,32,1,0
1503960366,806.0,91.0,0.0,0.0,0.0,49.0,3.0,3.0,7.0,33,0,0
1503960366,2670.0,174.0,0.0,0.0,0.0,31.0,13.0,4.0,12.0,33,0,0
1503960366,362.0,79.0,0.0,0.0,0.0,43.0,17.0,0.0,0.0,33,0,0
1503960366,0.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,83.0,60.0,0.0,0.0,0.0,54.0,6.0,0.0,0.0,33,0,0
1503960366,75.0,58.0,0.0,0.0,0.0,55.0,5.0,0.0,0.0,33,0,0
1503960366,124.0,59.0,0.0,0.0,0.0,53.0,7.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,26.0,49.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,7.0,49.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,33,0,0
1503960366,55.0,54.0,0.0,0.0,0.0,55.0,5.0,0.0,0.0,33,0,0
1503960366,21.0,50.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,33,0,0
1503960366,154.0,63.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,33,0,0
1503960366,425.0,84.0,0.0,0.0,0.0,37.0,23.0,0.0,0.0,33,0,0
1503960366,270.0,74.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,33,0,0
1503960366,373.0,67.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,33,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,1774.0,140.0,0.0,0.0,0.0,29.0,21.0,4.0,6.0,32,0,0
1503960366,509.0,87.0,0.0,0.0,0.0,38.0,22.0,0.0,0.0,32,0,0
1503960366,519.0,97.0,0.0,0.0,0.0,28.0,32.0,0.0,0.0,31,1,0
1503960366,77.0,64.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,32,0,0
1503960366,280.0,75.0,0.0,0.0,0.0,46.0,14.0,0.0,0.0,32,0,0
1503960366,2145.0,151.0,0.0,0.0,0.0,29.0,12.0,3.0,17.0,32,0,0
1503960366,2768.0,182.0,0.0,0.0,0.0,6.0,20.0,27.0,7.0,32,0,0
1503960366,459.0,77.0,0.0,0.0,0.0,46.0,13.0,1.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,63.0,52.0,0.0,0.0,0.0,57.0,3.0,0.0,1.0,32,0,0
1503960366,6.0,48.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,32,0,0
1503960366,6.0,49.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,32,0,0
1503960366,12.0,49.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,101.0,54.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,32,0,0
1503960366,175.0,62.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,31,1,0
1503960366,1181.0,124.0,0.0,0.0,0.0,22.0,38.0,0.0,0.0,30,2,0
1503960366,1295.0,110.0,0.0,0.0,0.0,46.0,14.0,0.0,0.0,32,0,0
1503960366,2043.0,147.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,32,0,0
1503960366,1513.0,119.0,0.0,0.0,0.0,42.0,3.0,6.0,10.0,31,1,0
1503960366,3616.0,214.0,0.0,0.0,0.0,19.0,16.0,1.0,24.0,32,0,0
1503960366,580.0,82.0,0.0,0.0,0.0,48.0,7.0,2.0,3.0,32,0,0
1503960366,0.0,51.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,31,1,0
1503960366,15.0,54.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,380.0,79.0,0.0,0.0,0.0,43.0,17.0,0.0,0.0,32,0,0
1503960366,96.0,65.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,32,0,0
1503960366,146.0,67.0,0.0,0.0,0.0,48.0,12.0,0.0,0.0,31,1,0
1503960366,385.0,81.0,0.0,0.0,0.0,41.0,19.0,0.0,0.0,32,0,0
1503960366,463.0,75.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,32,0,0
1503960366,42.0,55.0,0.0,0.0,0.0,57.0,3.0,0.0,1.0,32,0,0
1503960366,92.0,56.0,0.0,0.0,0.0,55.0,5.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,8.0,49.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,31,1,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,31,1,0
1503960366,84.0,63.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,32,0,0
1503960366,260.0,76.0,0.0,0.0,0.0,42.0,18.0,0.0,0.0,32,0,0
1503960366,402.0,83.0,0.0,0.0,0.0,37.0,23.0,0.0,0.0,32,0,0
1503960366,252.0,69.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,32,0,0
1503960366,191.0,73.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,32,0,0
1503960366,13.0,57.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,2613.0,174.0,0.0,0.0,0.0,30.0,6.0,7.0,17.0,32,0,0
1503960366,1616.0,136.0,0.0,0.0,0.0,21.0,39.0,0.0,0.0,32,0,0
1503960366,754.0,95.0,0.0,0.0,0.0,36.0,24.0,0.0,0.0,32,0,0
1503960366,2955.0,191.0,0.0,0.0,0.0,21.0,9.0,12.0,18.0,32,0,0
1503960366,487.0,79.0,0.0,0.0,0.0,51.0,5.0,1.0,3.0,32,0,0
1503960366,70.0,58.0,0.0,0.0,0.0,55.0,5.0,0.0,0.0,32,0,0
1503960366,0.0,50.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,416.0,82.0,0.0,0.0,0.0,39.0,21.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,31,1,0
1503960366,1688.0,133.0,0.0,0.0,0.0,34.0,18.0,3.0,6.0,31,1,0
1503960366,380.0,81.0,0.0,0.0,0.0,43.0,17.0,0.0,0.0,32,0,0
1503960366,328.0,73.0,0.0,0.0,0.0,47.0,11.0,2.0,0.0,32,0,0
1503960366,1306.0,118.0,0.0,0.0,0.0,40.0,9.0,2.0,9.0,32,0,0
1503960366,268.0,70.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,32,0,0
1503960366,137.0,64.0,0.0,0.0,0.0,53.0,7.0,0.0,0.0,32,0,0
1503960366,495.0,80.0,0.0,0.0,0.0,46.0,14.0,0.0,0.0,32,0,0
1503960366,277.0,78.0,0.0,0.0,0.0,43.0,17.0,0.0,0.0,32,0,0
1503960366,304.0,79.0,0.0,0.0,0.0,42.0,18.0,0.0,0.0,32,0,0
1503960366,4074.0,234.0,0.0,0.0,0.0,11.0,12.0,9.0,28.0,32,0,0
1503960366,2101.0,157.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,32,0,0
1503960366,28.0,57.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,187.0,68.0,0.0,0.0,0.0,49.0,11.0,0.0,0.0,32,0,0
1503960366,542.0,86.0,0.0,0.0,0.0,41.0,19.0,0.0,0.0,32,0,0
1503960366,488.0,83.0,0.0,0.0,0.0,42.0,18.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,22.0,49.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,9.0,50.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,7.0,49.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,32,0,0
1503960366,316.0,75.0,0.0,0.0,0.0,42.0,17.0,1.0,0.0,32,0,0
1503960366,1656.0,130.0,0.0,0.0,0.0,34.0,19.0,2.0,5.0,31,1,0
1503960366,367.0,79.0,0.0,0.0,0.0,44.0,16.0,0.0,0.0,32,0,0
1503960366,203.0,75.0,0.0,0.0,0.0,44.0,16.0,0.0,0.0,32,0,0
1503960366,194.0,72.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,32,0,0
1503960366,1887.0,143.0,0.0,0.0,0.0,25.0,19.0,6.0,10.0,32,0,0
1503960366,2697.0,171.0,0.0,0.0,0.0,29.0,13.0,2.0,16.0,32,0,0
1503960366,409.0,76.0,0.0,0.0,0.0,48.0,12.0,0.0,0.0,32,0,0
1503960366,299.0,72.0,0.0,0.0,0.0,48.0,12.0,0.0,0.0,32,0,0
1503960366,297.0,71.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,31,1,0
1503960366,732.0,90.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,32,0,0
1503960366,1280.0,120.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,32,0,0
1503960366,397.0,93.0,0.0,0.0,0.0,29.0,31.0,0.0,0.0,32,0,0
1503960366,2487.0,159.0,0.0,0.0,0.0,29.0,7.0,10.0,14.0,32,0,0
1503960366,826.0,94.0,0.0,0.0,0.0,44.0,16.0,0.0,0.0,32,0,0
1503960366,52.0,58.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,32,0,0
1503960366,1369.0,120.0,0.0,0.0,0.0,32.0,13.0,10.0,5.0,32,0,0
1503960366,16.0,54.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,36.0,53.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,29.0,51.0,0.0,0.0,0.0,57.0,3.0,0.0,1.0,32,0,0
1503960366,264.0,70.0,0.0,0.0,0.0,46.0,14.0,0.0,0.0,31,1,0
1503960366,1993.0,144.0,0.0,0.0,0.0,28.0,21.0,4.0,7.0,32,0,0
1503960366,459.0,79.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,32,0,0
1503960366,65.0,58.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,32,0,0
1503960366,185.0,64.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,32,0,0
1503960366,64.0,61.0,0.0,0.0,0.0,55.0,5.0,0.0,0.0,32,0,0
1503960366,1270.0,113.0,0.0,0.0,0.0,40.0,9.0,3.0,9.0,32,0,0
1503960366,797.0,97.0,0.0,0.0,0.0,39.0,21.0,0.0,0.0,32,0,0
1503960366,261.0,70.0,0.0,0.0,0.0,49.0,11.0,0.0,0.0,32,0,0
1503960366,13.0,57.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,31,1,0
1503960366,1308.0,114.0,0.0,0.0,0.0,39.0,14.0,3.0,5.0,31,1,0
1503960366,1558.0,117.0,0.0,0.0,0.0,44.0,5.0,2.0,9.0,32,0,0
1503960366,499.0,80.0,0.0,0.0,0.0,48.0,12.0,0.0,0.0,32,0,0
1503960366,395.0,83.0,0.0,0.0,0.0,38.0,22.0,0.0,0.0,32,0,0
1503960366,77.0,62.0,0.0,0.0,0.0,53.0,7.0,0.0,0.0,32,0,0
1503960366,1255.0,120.0,0.0,0.0,0.0,27.0,33.0,0.0,0.0,32,0,0
1503960366,17.0,54.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,129.0,61.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,32,0,0
1503960366,81.0,55.0,0.0,0.0,0.0,55.0,5.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,38.0,52.0,0.0,0.0,0.0,57.0,3.0,0.0,1.0,32,0,0
1503960366,245.0,71.0,0.0,0.0,0.0,45.0,15.0,0.0,0.0,31,1,0
1503960366,1672.0,133.0,0.0,0.0,0.0,34.0,26.0,0.0,0.0,32,0,0
1503960366,255.0,77.0,0.0,0.0,0.0,44.0,16.0,0.0,0.0,32,0,0
1503960366,0.0,55.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,31,1,0
1503960366,384.0,73.0,0.0,0.0,0.0,49.0,11.0,0.0,0.0,32,0,0
1503960366,1140.0,113.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,32,0,0
1503960366,12.0,58.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,213.0,68.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,31,1,0
1503960366,26.0,60.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,31,1,0
1503960366,96.0,60.0,0.0,0.0,0.0,55.0,5.0,0.0,0.0,32,0,0
1503960366,213.0,69.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,32,0,0
1503960366,100.0,64.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,32,0,0
1503960366,3541.0,213.0,0.0,0.0,0.0,14.0,19.0,8.0,19.0,32,0,0
1503960366,970.0,104.0,0.0,0.0,0.0,39.0,21.0,0.0,0.0,32,0,0
1503960366,89.0,63.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,32,0,0
1503960366,598.0,84.0,0.0,0.0,0.0,45.0,15.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,31,1,0
1503960366,192.0,65.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,31,1,0
1503960366,29.0,54.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,958.0,102.0,0.0,0.0,0.0,41.0,8.0,7.0,4.0,32,0,0
1503960366,38.0,57.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,118.0,60.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,32,0,0
1503960366,0.0,54.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,180.0,66.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,32,0,0
1503960366,22.0,58.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,32,0,0
1503960366,1041.0,104.0,0.0,0.0,0.0,42.0,18.0,0.0,0.0,32,0,0
1503960366,514.0,87.0,0.0,0.0,0.0,37.0,23.0,0.0,0.0,31,1,0
1503960366,629.0,82.0,0.0,0.0,0.0,44.0,16.0,0.0,0.0,32,0,0
1503960366,329.0,71.0,0.0,0.0,0.0,47.0,13.0,0.0,0.0,32,0,0
1503960366,5934.0,311.0,0.0,0.0,0.0,1.0,6.0,8.0,46.0,31,1,0
1503960366,855.0,95.0,0.0,0.0,0.0,42.0,11.0,2.0,5.0,32,0,0
1503960366,1925.0,136.0,0.0,0.0,0.0,38.0,1.0,10.0,11.0,32,0,0
1503960366,182.0,63.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,11.0,49.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,47.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,12.0,50.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,127.0,59.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,32,0,0
1503960366,285.0,75.0,0.0,0.0,0.0,43.0,17.0,0.0,0.0,31,1,0
1503960366,49.0,56.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,32,0,0
1503960366,703.0,84.0,0.0,0.0,0.0,49.0,11.0,0.0,0.0,32,0,0
1503960366,1597.0,129.0,0.0,0.0,0.0,33.0,15.0,2.0,10.0,32,0,0
1503960366,1453.0,129.0,0.0,0.0,0.0,25.0,25.0,4.0,6.0,32,0,0
1503960366,202.0,78.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,31,1,0
1503960366,158.0,73.0,0.0,0.0,0.0,45.0,15.0,0.0,0.0,32,0,0
1503960366,2008.0,140.0,0.0,0.0,0.0,36.0,7.0,6.0,11.0,32,0,0
1503960366,1472.0,121.0,0.0,0.0,0.0,34.0,26.0,0.0,0.0,32,0,0
1503960366,2569.0,173.0,0.0,0.0,0.0,14.0,33.0,6.0,7.0,32,0,0
1503960366,29.0,51.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,142.0,63.0,0.0,0.0,0.0,51.0,9.0,0.0,0.0,32,0,0
1503960366,2432.0,162.0,0.0,0.0,0.0,23.0,27.0,3.0,8.0,32,0,0
1503960366,709.0,96.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,32,0,0
1503960366,231.0,60.0,0.0,0.0,0.0,54.0,6.0,0.0,0.0,32,0,0
1503960366,141.0,66.0,0.0,0.0,0.0,50.0,10.0,0.0,0.0,32,0,0
1503960366,42.0,54.0,0.0,0.0,0.0,58.0,2.0,1.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,0.0,48.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,32,0,0
1503960366,8.0,49.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,32,0,0
